ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
458	"ENSMUSG00000035969.15"	"Rusc2"	chr4	+	43426227	43427088	43426227	43426365	43426447	43427088	458	1,13,2	6,19,3	11,25,27	11,12,8	181	100	0.00302419518345	0.0663532298474	0.084,0.274,0.269	0.356,0.535,0.651	-0.305
459	"ENSMUSG00000033880.11"	"Lgals3bp"	chr11	-	118398120	118398571	118398120	118398252	118398379	118398571	459	1,0,0	3,3,4	0,0,0	2,3,3	200	100	1	1.0	0.143,0.0,0.0	0.0,0.0,0.0	0.048
460	"ENSMUSG00000024384.4"	"Iws1"	chr18	+	32086272	32087152	32086272	32086423	32087069	32087152	460	9,40,13	202,557,174	24,26,52	396,500,499	200	100	0.534580827188	0.943297540452	0.022,0.035,0.036	0.029,0.025,0.05	-0.004
461	"ENSMUSG00000021957.7"	"Tkt"	chr14	+	30558720	30559865	30558720	30558838	30559751	30559865	461	31,69,15	661,2638,677	46,48,71	1355,1725,1872	200	100	0.433177029997	0.879808401364	0.023,0.013,0.011	0.017,0.014,0.019	-0.001
462	"ENSMUSG00000021957.7"	"Tkt"	chr14	+	30568163	30569139	30568163	30568357	30568974	30569139	462	32,104,33	1344,4126,1024	64,84,116	2180,3117,3131	200	100	0.199582892487	0.607862051547	0.012,0.012,0.016	0.014,0.013,0.018	-0.002
463	"ENSMUSG00000029510.15"	"Gpc2"	chr5	-	138275928	138276338	138275928	138276075	138276185	138276338	463	12,26,14	0,0,0	19,30,67	2,0,2	200	100	0.591987366485	0.988127060674	1.0,1.0,1.0	0.826,1.0,0.944	0.077
464	"ENSMUSG00000029510.15"	"Gpc2"	chr5	-	138275928	138276338	138275928	138276075	138276207	138276338	464	15,25,14	86,200,46	23,34,59	148,179,188	200	100	0.109710897547	0.440295840336	0.08,0.059,0.132	0.072,0.087,0.136	-0.008
465	"ENSMUSG00000029510.15"	"Gpc2"	chr5	-	138275928	138277487	138275928	138276338	138276583	138277487	465	6,7,1	100,267,65	10,5,30	180,194,223	200	100	0.00270926010649	0.0631844926933	0.029,0.013,0.008	0.027,0.013,0.063	-0.018
467	"ENSMUSG00000029510.15"	"Gpc2"	chr5	-	138276583	138277487	138276583	138276746	138277406	138277487	467	24,43,23	69,170,46	29,52,69	114,170,134	200	100	0.587398021095	0.98494817658	0.148,0.112,0.2	0.113,0.133,0.205	0.003
468	"ENSMUSG00000063334.16"	"Krr1"	chr10	+	111977111	111977398	111977111	111977237	111977314	111977398	468	9,30,5	141,398,119	28,20,31	252,340,330	176	100	0.173052831972	0.560815266691	0.035,0.041,0.023	0.059,0.032,0.051	-0.014
469	"ENSMUSG00000031939.16"	"Taf1d"	chr9	+	15306872	15307821	15306872	15306990	15307727	15307821	469	73,151,48	32,62,25	110,167,228	28,57,67	200	100	0.0213877474238	0.189702493772	0.533,0.549,0.49	0.663,0.594,0.63	-0.105
470	"ENSMUSG00000031939.16"	"Taf1d"	chr9	+	15310357	15311695	15310357	15310409	15311526	15311695	470	10,28,20	151,430,192	26,30,79	288,418,466	200	100	0.0210283405915	0.187012042327	0.032,0.032,0.05	0.043,0.035,0.078	-0.014
471	"ENSMUSG00000031939.16"	"Taf1d"	chr9	+	15311526	15314032	15311526	15311695	15313989	15314032	471	132,367,153	0,2,0	258,313,476	2,0,1	200	100	1	1.0	1.0,0.989,1.0	0.985,1.0,0.996	0.003
472	"ENSMUSG00000031939.16"	"Taf1d"	chr9	+	15313989	15314264	15313989	15314032	15314230	15314264	472	70,199,106	100,444,144	127,156,303	277,337,362	200	100	0.905478428481	1.0	0.259,0.183,0.269	0.186,0.188,0.295	0.014
473	"ENSMUSG00000031939.16"	"Taf1d"	chr9	+	15313989	15315131	15313989	15314032	15315101	15315131	473	57,165,90	0,0,0	102,130,276	1,0,0	200	100	1	1.0	1.0,1.0,1.0	0.981,1.0,1.0	0.006
474	"ENSMUSG00000031939.16"	"Taf1d"	chr9	+	15313989	15315131	15313989	15314264	15315101	15315131	474	41,125,83	115,465,126	82,111,242	283,370,377	200	100	0.906539446767	1.0	0.151,0.118,0.248	0.127,0.13,0.243	0.006
475	"ENSMUSG00000031939.16"	"Taf1d"	chr9	+	15315101	15315440	15315101	15315131	15315382	15315440	475	28,84,31	180,602,197	50,97,132	379,440,499	200	100	0.0128118880399	0.147870543347	0.072,0.065,0.073	0.062,0.099,0.117	-0.023
476	"ENSMUSG00000031939.16"	"Taf1d"	chr9	+	15315382	15316978	15315382	15315440	15316888	15316978	476	70,167,92	123,379,154	127,191,234	256,332,367	200	100	0.367655835742	0.823756194374	0.222,0.181,0.23	0.199,0.223,0.242	-0.01
477	"ENSMUSG00000033763.14"	"Mtss2"	chr8	+	110737571	110738095	110737571	110737748	110737929	110738095	477	0,0,0	22,60,15	0,0,2	51,61,65	200	100	1	1.0	0.0,0.0,0.0	0.0,0.0,0.015	-0.005
478	"ENSMUSG00000078485.3"	"Plekhn1"	chr4	-	156225525	156228316	156225525	156225672	156228216	156228316	478	3,7,7	0,0,1	11,2,16	3,1,1	200	100	0.00652627424097	0.103042179571	1.0,1.0,0.778	0.647,0.5,0.889	0.247
479	"ENSMUSG00000059811.13"	"Atl2"	chr17	-	79850886	79852956	79850886	79850901	79852524	79852956	479	9,25,16	3,5,3	6,16,27	2,2,6	200	100	0.848044613457	1.0	0.6,0.714,0.727	0.6,0.8,0.692	-0.017
483	"ENSMUSG00000024843.15"	"Chka"	chr19	+	3889879	3892213	3889879	3889988	3892106	3892213	483	3,4,5	62,154,56	8,5,12	85,120,176	200	100	0.183978000898	0.584349174281	0.024,0.013,0.043	0.045,0.02,0.033	-0.006
484	"ENSMUSG00000022437.7"	"Samm50"	chr15	+	84200292	84200717	84200292	84200423	84200629	84200717	484	0,8,5	165,577,177	1,6,20	329,472,443	200	100	0.736973708758	1.0	0.0,0.007,0.014	0.002,0.006,0.022	-0.003
485	"ENSMUSG00000029547.10"	"Ints1"	chr5	-	139775331	139775674	139775331	139775430	139775620	139775674	485	78,124,48	0,0,0	122,148,241	2,0,0	200	100	1	1.0	1.0,1.0,1.0	0.968,1.0,1.0	0.011
486	"ENSMUSG00000069835.10"	"Sat2"	chr11	+	69622051	69622332	69622051	69622115	69622255	69622332	486	29,65,24	0,2,0	56,67,84	3,2,3	200	100	0.0170437061124	0.16668844541	1.0,0.942,1.0	0.903,0.944,0.933	0.054
487	"ENSMUSG00000024944.6"	"Arl2"	chr19	-	6135978	6137640	6135978	6136059	6137477	6137640	487	17,72,25	140,400,122	40,48,50	217,293,236	200	100	0.597551316169	0.992703343338	0.057,0.083,0.093	0.084,0.076,0.096	-0.008
488	"ENSMUSG00000028670.14"	"Lypla2"	chr4	-	135969427	135969674	135969427	135969529	135969600	135969674	488	47,84,41	263,822,245	66,76,107	485,582,608	170	100	0.504233853495	0.921435562414	0.095,0.057,0.09	0.074,0.071,0.094	0.001
489	"ENSMUSG00000005268.20"	"Prlr"	chr15	+	10325866	10326545	10325866	10325966	10326475	10326545	489	0,0,0	0,1,0	0,0,1	1,0,1	200	100	1	1.0	NA,0.0,NA	0.0,NA,0.333	-0.167
491	"ENSMUSG00000002346.16"	"Slc25a42"	chr8	-	70188832	70189577	70188832	70188949	70189410	70189577	491	0,3,0	1,4,3	0,3,9	2,5,9	200	100	0.0231120469087	0.197901590619	0.0,0.273,0.0	0.0,0.231,0.333	-0.097
493	"ENSMUSG00000024180.14"	"Tmem8"	chr17	+	26119032	26119535	26119032	26119156	26119398	26119535	493	0,0,0	1,4,0	2,1,5	3,3,5	200	100	1	1.0	0.0,0.0,NA	0.25,0.143,0.333	-0.242
494	"ENSMUSG00000024180.14"	"Tmem8"	chr17	+	26120283	26120685	26120283	26120462	26120538	26120685	494	0,4,0	0,12,5	2,0,2	2,12,12	175	100	1	1.0	NA,0.16,0.0	0.364,0.0,0.087	-0.07
495	"ENSMUSG00000071337.11"	"Tia1"	chr6	+	86418877	86420411	86418877	86418932	86420323	86420411	495	31,90,60	40,104,40	69,73,176	103,157,174	200	100	0.0900027793948	0.395988481902	0.279,0.302,0.429	0.251,0.189,0.336	0.078
496	"ENSMUSG00000071337.11"	"Tia1"	chr6	+	86423605	86424420	86423605	86423671	86424344	86424420	496	26,27,17	5,14,5	26,29,71	11,13,21	200	100	0.777990463224	1.0	0.722,0.491,0.63	0.542,0.527,0.628	0.049
497	"ENSMUSG00000027569.15"	"Mrgbp"	chr2	+	180583400	180584871	180583400	180583522	180584405	180584871	497	14,33,6	94,230,93	19,28,49	178,205,171	200	100	0.094995815673	0.409846112897	0.069,0.067,0.031	0.051,0.064,0.125	-0.024
498	"ENSMUSG00000027569.15"	"Mrgbp"	chr2	+	180583400	180584871	180583400	180583522	180584693	180584871	498	19,55,14	0,0,0	43,67,102	1,0,0	200	100	1	1.0	1.0,1.0,1.0	0.956,1.0,1.0	0.015
499	"ENSMUSG00000027569.15"	"Mrgbp"	chr2	+	180584405	180584871	180584405	180584487	180584693	180584871	499	33,94,21	8,29,4	76,118,134	14,6,8	200	100	0.000226571957504	0.0167914995172	0.673,0.618,0.724	0.731,0.908,0.893	-0.172
500	"ENSMUSG00000027569.15"	"Mrgbp"	chr2	+	180583400	180584871	180583400	180583522	180584796	180584871	500	32,91,31	0,2,0	52,109,121	0,1,0	200	100	1	1.0	1.0,0.958,1.0	1.0,0.982,1.0	-0.008
501	"ENSMUSG00000027569.15"	"Mrgbp"	chr2	+	180584405	180584871	180584405	180584487	180584796	180584871	501	46,129,38	66,191,73	85,160,153	114,170,132	200	100	0.00694391287981	0.10338370292	0.258,0.252,0.207	0.272,0.32,0.367	-0.081
502	"ENSMUSG00000003039.9"	"Fam32a"	chr8	+	72219940	72221981	72219940	72220082	72221927	72221981	502	16,30,19	326,1010,309	41,47,50	604,888,746	200	100	0.0125270095156	0.147623946058	0.024,0.015,0.03	0.033,0.026,0.032	-0.007
503	"ENSMUSG00000060601.13"	"Nr1h2"	chr7	-	44551954	44552620	44551954	44552236	44552506	44552620	503	7,23,12	14,45,13	22,33,53	37,32,29	200	100	0.0530435808652	0.302911544838	0.2,0.204,0.316	0.229,0.34,0.477	-0.109
504	"ENSMUSG00000060601.13"	"Nr1h2"	chr7	-	44551954	44552620	44551954	44552245	44552506	44552620	504	7,23,16	16,55,20	21,34,53	34,58,64	200	100	0.191731273344	0.595921525258	0.179,0.173,0.286	0.236,0.227,0.293	-0.039
505	"ENSMUSG00000060601.13"	"Nr1h2"	chr7	-	44551954	44552620	44551954	44552343	44552506	44552620	505	13,34,12	2,6,2	20,30,78	4,7,3	200	100	0.641619395662	1.0	0.765,0.739,0.75	0.714,0.682,0.929	-0.024
507	"ENSMUSG00000060601.13"	"Nr1h2"	chr7	-	44553578	44553923	44553578	44553708	44553808	44553923	507	1,6,3	41,146,36	5,4,18	57,112,148	199	100	0.0445519438256	0.282929291706	0.012,0.02,0.04	0.042,0.018,0.058	-0.015
508	"ENSMUSG00000015094.16"	"Npdc1"	chr2	+	25408606	25409001	25408606	25408686	25408904	25409001	508	4,11,0	19,69,28	5,3,13	63,73,82	200	100	0.632136868814	1.0	0.095,0.074,0.0	0.038,0.02,0.073	0.013
509	"ENSMUSG00000066621.12"	"Tecpr1"	chr5	-	144196131	144196458	144196131	144196251	144196351	144196458	509	5,9,2	27,59,15	7,12,19	29,38,37	199	100	0.00703540164609	0.103818869423	0.085,0.071,0.063	0.108,0.137,0.205	-0.077
510	"ENSMUSG00000066621.12"	"Tecpr1"	chr5	-	144214055	144214419	144214055	144214156	144214244	144214419	510	0,6,5	22,63,14	6,9,15	32,43,49	187	100	0.0223235635763	0.194892891432	0.0,0.048,0.16	0.091,0.101,0.141	-0.042
511	"ENSMUSG00000066621.12"	"Tecpr1"	chr5	-	144216902	144217408	144216902	144217025	144217225	144217408	511	1,2,3	22,66,19	3,4,11	43,51,75	200	100	0.0648071665513	0.334569505338	0.022,0.015,0.073	0.034,0.038,0.068	-0.01
512	"ENSMUSG00000030816.8"	"Rnf40"	chr7	+	127597128	127597542	127597128	127597341	127597416	127597542	512	8,15,4	123,397,116	18,15,30	238,256,295	174	100	0.00692592168769	0.10338370292	0.036,0.021,0.019	0.042,0.033,0.055	-0.018
513	"ENSMUSG00000022946.10"	"Dop1b"	chr16	+	93739153	93740674	93739153	93739335	93739968	93740674	513	0,0,0	5,14,3	0,1,1	13,12,17	200	100	1	1.0	0.0,0.0,0.0	0.0,0.04,0.029	-0.023
514	"ENSMUSG00000071655.12"	"Ubxn1"	chr19	+	8872007	8872287	8872007	8872114	8872217	8872287	514	29,110,44	571,1622,518	65,87,92	971,1413,1290	200	100	0.975117420611	1.0	0.025,0.033,0.041	0.032,0.03,0.034	0.001
515	"ENSMUSG00000004846.10"	"Plod3"	chr5	+	136990150	136990539	136990150	136990276	136990417	136990539	515	5,5,5	53,129,57	3,3,19	118,143,125	200	100	0.792194580951	1.0	0.045,0.019,0.042	0.013,0.01,0.071	0.004
516	"ENSMUSG00000004846.10"	"Plod3"	chr5	+	136991543	136992088	136991543	136991657	136991771	136992088	516	5,8,1	102,266,61	8,8,14	180,231,261	200	100	0.231851490253	0.651256980389	0.024,0.015,0.008	0.022,0.017,0.026	-0.006
517	"ENSMUSG00000030094.8"	"Xpc"	chr6	-	91496087	91498190	91496087	91496169	91498029	91498190	517	2,5,0	38,105,27	6,7,21	77,100,68	200	100	0.000346687710265	0.0214778882683	0.026,0.023,0.0	0.037,0.034,0.134	-0.052
518	"ENSMUSG00000030329.11"	"Pianp"	chr6	+	125001426	125003096	125001426	125001648	125001962	125003096	518	0,1,0	0,1,0	0,1,3	0,0,1	200	100	1	1.0	NA,0.333,NA	NA,1.0,0.6	-0.467
522	"ENSMUSG00000030232.18"	"Aebp2"	chr6	+	140650755	140652826	140650755	140650782	140651315	140652826	522	140,334,124	26,82,23	218,247,407	40,60,66	200	100	0.490254974137	0.915988627401	0.729,0.671,0.729	0.732,0.673,0.755	-0.01
523	"ENSMUSG00000008206.16"	"Cers4"	chr8	+	4519462	4520308	4519462	4519513	4520215	4520308	523	5,4,7	14,58,17	2,2,14	36,49,29	200	100	0.710121031227	1.0	0.152,0.033,0.171	0.027,0.02,0.194	0.038
524	"ENSMUSG00000008206.16"	"Cers4"	chr8	+	4519462	4520682	4519462	4519513	4520553	4520682	524	5,4,6	0,1,0	2,3,10	0,0,0	200	100	1	1.0	1.0,0.667,1.0	1.0,1.0,1.0	-0.111
525	"ENSMUSG00000008206.16"	"Cers4"	chr8	+	4519462	4520682	4519462	4520308	4520553	4520682	525	3,4,5	15,34,10	2,3,16	26,18,37	200	100	0.540258809404	0.948632732744	0.091,0.056,0.2	0.037,0.077,0.178	0.018
526	"ENSMUSG00000019302.16"	"Atp6v0a1"	chr11	+	101027266	101029258	101027266	101027393	101029175	101029258	526	2,19,3	37,119,59	14,17,46	96,110,151	200	100	0.00483444539801	0.0866821258192	0.026,0.074,0.025	0.068,0.072,0.132	-0.049
527	"ENSMUSG00000002668.8"	"Dennd1c"	chr17	-	57066731	57067116	57066731	57066942	57067048	57067116	527	2,4,0	1,10,1	3,12,6	9,9,3	200	100	0.137930878825	0.498374302147	0.5,0.167,0.0	0.143,0.4,0.5	-0.125
528	"ENSMUSG00000002668.8"	"Dennd1c"	chr17	-	57070112	57070448	57070112	57070184	57070407	57070448	528	3,4,1	1,8,0	7,3,13	4,4,2	200	100	0.610626145966	1.0	0.6,0.2,1.0	0.467,0.273,0.765	0.098
529	"ENSMUSG00000028689.14"	"Ccdc163"	chr4	+	116709239	116709619	116709239	116709273	116709437	116709619	529	4,19,10	7,20,6	9,11,24	19,31,18	200	100	0.294308124528	0.745834038982	0.222,0.322,0.455	0.191,0.151,0.4	0.086
530	"ENSMUSG00000028689.14"	"Ccdc163"	chr4	+	116709239	116709619	116709239	116709273	116709481	116709619	530	6,27,11	0,0,0	18,23,39	2,2,0	200	100	0.369838820058	0.824605699845	1.0,1.0,1.0	0.818,0.852,1.0	0.11
531	"ENSMUSG00000042104.18"	"Uggt2"	chr14	-	118994945	118998213	118994945	118995072	118998096	118998213	531	0,3,1	23,108,43	1,0,8	59,63,91	200	100	0.459988080699	0.896586936956	0.0,0.014,0.011	0.008,0.0,0.042	-0.008
534	"ENSMUSG00000070284.10"	"Gmppb"	chr9	+	108050848	108051242	108050848	108050976	108051059	108051242	534	7,39,11	50,191,48	16,25,50	129,133,142	182	100	0.506862084641	0.923203196219	0.071,0.101,0.112	0.064,0.094,0.162	-0.012
535	"ENSMUSG00000063800.5"	"Prpf38a"	chr4	-	108568357	108570266	108568357	108568470	108570155	108570266	535	3,26,9	371,1122,336	16,18,34	755,966,801	200	100	0.231308846655	0.650434235746	0.004,0.011,0.013	0.01,0.009,0.021	-0.004
536	"ENSMUSG00000037742.14"	"Eef1a1"	chr9	-	78478957	78479534	78478957	78479192	78479277	78479534	536	1211,3539,1154	50903,151196,46329	2243,2952,2933	90709,122687,116892	184	100	0.834456312878	1.0	0.013,0.013,0.013	0.013,0.013,0.013	0.0
537	"ENSMUSG00000037742.14"	"Eef1a1"	chr9	-	78479277	78479774	78479277	78479534	78479623	78479774	537	527,1577,487	18593,57745,17765	892,1171,1226	35069,45326,44594	188	100	0.602648742478	0.997023845756	0.015,0.014,0.014	0.013,0.014,0.014	0.001
538	"ENSMUSG00000038975.14"	"Rabggtb"	chr3	-	153910260	153910888	153910260	153910326	153910690	153910888	538	113,343,136	1,3,0	267,315,497	2,3,2	200	100	1	1.0	0.983,0.983,1.0	0.985,0.981,0.992	0.003
539	"ENSMUSG00000038975.14"	"Rabggtb"	chr3	-	153910260	153910888	153910260	153910366	153910690	153910888	539	47,99,53	156,487,153	106,109,235	341,409,477	200	100	0.0160022332105	0.16320320415	0.131,0.092,0.148	0.135,0.118,0.198	-0.027
540	"ENSMUSG00000000561.14"	"Wdr77"	chr3	+	105965764	105966425	105965764	105965856	105966356	105966425	540	112,310,110	8,36,8	204,291,331	23,36,29	200	100	0.543869455811	0.950994892077	0.875,0.812,0.873	0.816,0.802,0.851	0.03
541	"ENSMUSG00000000561.14"	"Wdr77"	chr3	+	105965764	105966425	105965764	105965873	105966356	105966425	541	35,105,42	457,1435,427	54,79,145	939,1165,1264	200	100	0.933737560068	1.0	0.037,0.035,0.047	0.028,0.033,0.054	0.001
542	"ENSMUSG00000040048.14"	"Ndufb10"	chr17	-	24722059	24722520	24722059	24722220	24722380	24722520	542	9,19,15	334,948,357	22,20,41	589,753,708	200	100	0.0355808073345	0.258522859391	0.013,0.01,0.021	0.018,0.013,0.028	-0.005
543	"ENSMUSG00000025651.14"	"Uqcrc1"	chr9	+	108947335	108947758	108947335	108947479	108947597	108947758	543	11,22,12	923,2493,853	13,23,25	1467,2027,1977	200	100	1	1.0	0.006,0.004,0.007	0.004,0.006,0.006	0.0
544	"ENSMUSG00000018796.13"	"Acsl1"	chr8	+	46511359	46513390	46511359	46511461	46513290	46513390	544	1,2,0	16,54,11	1,1,1	35,37,56	200	100	1	1.0	0.03,0.018,0.0	0.014,0.013,0.009	0.004
545	"ENSMUSG00000032295.15"	"Man2c1"	chr9	+	57137281	57137585	57137281	57137374	57137468	57137585	545	9,15,9	51,139,57	8,9,25	112,113,141	193	100	0.612716342789	1.0	0.084,0.053,0.076	0.036,0.04,0.084	0.018
546	"ENSMUSG00000032295.15"	"Man2c1"	chr9	+	57139499	57139964	57139499	57139708	57139869	57139964	546	6,16,11	46,106,38	18,17,26	91,85,94	200	100	0.246249353072	0.675363151723	0.061,0.07,0.126	0.09,0.091,0.121	-0.015
547	"ENSMUSG00000032295.15"	"Man2c1"	chr9	+	57141563	57141915	57141563	57141712	57141805	57141915	547	15,33,7	41,91,27	18,28,41	57,79,111	192	100	0.860349369155	1.0	0.16,0.159,0.119	0.141,0.156,0.161	-0.007
548	"ENSMUSG00000074578.14"	"Zfas1"	chr2	+	167063220	167063727	167063220	167063297	167063635	167063727	548	46,100,47	273,1006,337	82,103,241	531,783,847	200	100	0.000857339439927	0.033712702496	0.078,0.047,0.065	0.072,0.062,0.125	-0.023
549	"ENSMUSG00000074578.14"	"Zfas1"	chr2	+	167065158	167065480	167065158	167065217	167065312	167065480	549	147,377,182	0,2,0	265,288,544	0,1,2	194	100	1	1.0	1.0,0.99,1.0	1.0,0.993,0.993	0.001
550	"ENSMUSG00000074578.14"	"Zfas1"	chr2	+	167065158	167065480	167065158	167065217	167065433	167065480	550	75,195,109	310,1120,447	140,143,371	597,841,899	200	100	0.0591087444562	0.320532784978	0.108,0.08,0.109	0.105,0.078,0.171	-0.019
551	"ENSMUSG00000074578.14"	"Zfas1"	chr2	+	167065433	167065862	167065433	167065480	167065686	167065862	551	61,138,56	229,768,330	114,109,208	471,574,670	200	100	0.0526717658965	0.301821888771	0.118,0.082,0.078	0.108,0.087,0.134	-0.017
552	"ENSMUSG00000031398.13"	"Plxna3"	chrX	+	74333745	74334348	74333745	74333846	74334224	74334348	552	1,8,5	10,51,15	6,9,9	34,22,51	200	100	0.454473902178	0.894200863577	0.048,0.073,0.143	0.081,0.17,0.081	-0.023
553	"ENSMUSG00000031398.13"	"Plxna3"	chrX	+	74335042	74335498	74335042	74335157	74335297	74335498	553	10,11,6	16,38,5	2,9,34	15,18,43	200	100	0.881480456761	1.0	0.238,0.126,0.375	0.063,0.2,0.283	0.064
554	"ENSMUSG00000031398.13"	"Plxna3"	chrX	+	74335769	74336191	74335769	74335866	74336000	74336191	554	4,12,7	7,28,16	5,9,18	31,42,49	200	100	0.149521225004	0.520612152014	0.222,0.176,0.179	0.075,0.097,0.155	0.083
555	"ENSMUSG00000019927.6"	"Ube2d1"	chr10	-	71259741	71262115	71259741	71259819	71262083	71262115	555	3,5,5	93,301,83	5,3,13	219,262,270	200	100	0.8097797606	1.0	0.016,0.008,0.029	0.011,0.006,0.024	0.004
556	"ENSMUSG00000041859.10"	"Mcm3"	chr1	-	20805262	20805900	20805262	20805339	20805796	20805900	556	15,40,13	698,2173,607	30,34,51	1460,1769,1837	200	100	0.581715048882	0.982515272801	0.011,0.009,0.011	0.01,0.01,0.014	-0.001
557	"ENSMUSG00000025369.15"	"Smarcc2"	chr10	+	128474371	128474813	128474371	128474409	128474682	128474813	557	12,17,15	122,240,83	13,11,38	139,158,261	200	100	0.670146548458	1.0	0.047,0.034,0.083	0.045,0.034,0.068	0.006
559	"ENSMUSG00000015291.10"	"Gdi1"	chrX	+	74307671	74308261	74307671	74307870	74308129	74308261	559	59,109,62	212,519,169	88,106,258	347,407,397	200	100	0.0510008599252	0.298399768159	0.122,0.095,0.155	0.113,0.115,0.245	-0.034
560	"ENSMUSG00000015291.10"	"Gdi1"	chrX	+	74309075	74310134	74309075	74309175	74309962	74310134	560	18,42,15	107,318,112	32,42,56	198,294,301	200	100	0.346186345749	0.802873061942	0.078,0.062,0.063	0.075,0.067,0.085	-0.008
561	"ENSMUSG00000026360.9"	"Rgs2"	chr1	-	144002779	144003053	144002779	144002841	144002951	144003053	561	2,6,0	79,193,57	6,7,8	150,128,161	200	100	0.0503477222975	0.295774774762	0.012,0.015,0.0	0.02,0.027,0.024	-0.015
565	"ENSMUSG00000005373.13"	"Mlxipl"	chr5	+	135133753	135134121	135133753	135133873	135133993	135134121	565	0,0,1	0,1,1	0,1,4	0,0,1	200	100	1	1.0	NA,0.0,0.333	NA,1.0,0.667	-0.667
566	"ENSMUSG00000021918.10"	"Nek4"	chr14	+	30975760	30977579	30975760	30975827	30977445	30977579	566	8,22,6	98,229,70	6,8,23	145,183,176	200	100	0.466370820506	0.898012162997	0.039,0.046,0.041	0.02,0.021,0.061	0.008
567	"ENSMUSG00000021918.10"	"Nek4"	chr14	+	30979989	30982516	30979989	30980078	30982313	30982516	567	1,11,2	35,178,35	3,11,7	110,130,135	200	100	0.859647376806	1.0	0.014,0.03,0.028	0.013,0.041,0.025	-0.002
569	"ENSMUSG00000022579.10"	"Gpihbp1"	chr15	+	75597030	75597629	75597030	75597153	75597512	75597629	569	1,0,0	2,3,1	0,0,0	2,1,2	200	100	1	1.0	0.2,0.0,0.0	0.0,0.0,0.0	0.067
571	"ENSMUSG00000029868.13"	"Trpv6"	chr6	-	41625134	41625571	41625134	41625347	41625424	41625571	571	0,0,2	0,0,0	0,2,2	2,2,2	176	100	1	1.0	NA,NA,1.0	0.0,0.362,0.362	0.759
572	"ENSMUSG00000029868.13"	"Trpv6"	chr6	-	41626479	41627474	41626479	41626578	41627351	41627474	572	0,1,0	0,0,0	2,1,0	1,0,0	200	100	1	1.0	NA,1.0,NA	0.5,1.0,NA	0.25
573	"ENSMUSG00000074646.10"	"6430550D23Rik"	chr2	-	156003100	156003485	156003100	156003250	156003324	156003485	573	0,1,3	0,1,1	8,5,3	0,0,0	173	100	1	1.0	NA,0.366,0.634	1.0,1.0,1.0	-0.5
574	"ENSMUSG00000034974.13"	"Dapk3"	chr10	+	81189938	81190511	81189938	81190299	81190381	81190511	574	3,17,5	136,422,143	10,6,9	246,308,284	181	100	0.630699139511	1.0	0.012,0.022,0.019	0.022,0.011,0.017	0.001
576	"ENSMUSG00000034616.17"	"Ssh3"	chr19	-	4264313	4265149	4264313	4264460	4265102	4265149	576	5,2,0	5,10,5	2,0,10	3,9,9	200	100	0.441747983342	0.888022618713	0.333,0.091,0.0	0.25,0.0,0.357	-0.061
577	"ENSMUSG00000034616.17"	"Ssh3"	chr19	-	4266374	4266637	4266374	4266446	4266521	4266637	577	2,1,1	3,11,4	0,5,4	1,19,8	174	100	0.236481636854	0.656506500617	0.277,0.05,0.126	0.0,0.131,0.223	0.033
578	"ENSMUSG00000034616.17"	"Ssh3"	chr19	-	4267746	4268582	4267746	4267978	4268544	4268582	578	3,6,2	1,6,3	1,0,8	12,3,6	200	100	0.101372096005	0.424914055932	0.6,0.333,0.25	0.04,0.0,0.4	0.248
579	"ENSMUSG00000001249.14"	"Hpn"	chr7	-	31103153	31103423	31103153	31103194	31103300	31103423	579	1,0,0	7,8,11	0,1,2	11,19,14	200	100	0.578039832553	0.979554289413	0.067,0.0,0.0	0.0,0.026,0.067	-0.009
580	"ENSMUSG00000026048.16"	"Ercc5"	chr1	+	44173337	44174031	44173337	44173579	44173911	44174031	580	1,5,1	56,131,62	8,8,11	109,131,127	200	100	0.00406638527742	0.0812059574862	0.009,0.019,0.008	0.035,0.03,0.042	-0.024
581	"ENSMUSG00000044252.18"	"Osbpl1a"	chr18	-	12755327	12756307	12755327	12756095	12756187	12756307	581	46,189,63	5,18,4	108,174,160	11,7,17	191	100	0.727924966702	1.0	0.828,0.846,0.892	0.837,0.929,0.831	-0.01
582	"ENSMUSG00000031896.7"	"Ctrl"	chr8	-	105932823	105933059	105932823	105932905	105932979	105933059	582	4,1,3	3,1,2	4,7,7	1,12,3	173	100	0.912499275243	1.0	0.435,0.366,0.464	0.698,0.252,0.574	-0.086
583	"ENSMUSG00000020949.9"	"Fkbp3"	chr12	-	65063677	65069109	65063677	65063775	65069001	65069109	583	41,112,37	1,1,2	62,78,126	0,0,4	200	100	0.803513354974	1.0	0.953,0.982,0.902	1.0,1.0,0.94	-0.034
585	"ENSMUSG00000025484.9"	"Bet1l"	chr7	-	140854764	140855165	140854764	140854821	140855073	140855165	585	3,10,6	62,127,29	8,13,27	96,99,105	200	100	0.0226488484379	0.196785419647	0.024,0.038,0.094	0.04,0.062,0.114	-0.02
