ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1286	"ENSG00000138750"	"NUP54"	chr4	-	77038816	77039347	77038816	77038895	77039227	77039347	1286	63,72,76	3,3,3	34,40,32	0,0,1	202	101	0.00323622481717	0.0218616504708	0.913,0.923,0.927	1.0,1.0,0.941	-0.059
1288	"ENSG00000102103"	"PQBP1"	chrX	+	48755538	48755859	48755538	48755629	48755774	48755859	1288	9,7,9	2,1,3	3,9,6	1,0,0	202	101	0.000605181312753	0.0048805492947	0.692,0.778,0.6	0.6,1.0,1.0	-0.177
1289	"ENSG00000102103"	"PQBP1"	chrX	+	48759509	48760072	48759509	48759661	48760008	48760072	1289	5,2,5	8,8,4	2,0,0	0,2,3	202	101	0.0517952128142	0.235291227832	0.238,0.111,0.385	1.0,0.0,0.0	-0.089
1290	"ENSG00000102103"	"PQBP1"	chrX	+	48759509	48760072	48759509	48759794	48760008	48760072	1290	5,2,5	202,226,232	2,0,0	75,61,96	202	101	1	1.0	0.012,0.004,0.011	0.013,0.0,0.0	0.005
1291	"ENSG00000102103"	"PQBP1"	chrX	+	48759509	48760361	48759509	48760072	48760204	48760361	1291	1,3,1	251,287,287	8,4,7	157,178,138	202	101	0.0775270667591	0.328289393312	0.002,0.005,0.002	0.025,0.011,0.025	-0.017
1292	"ENSG00000168811"	"IL12A"	chr3	+	159711237	159711396	159711237	159711279	159711354	159711396	1292	3,1,3	10,11,10	0,2,0	1,2,0	175	101	1	1.0	0.148,0.05,0.148	0.0,0.366,NA	-0.068
1295	"ENSG00000161010"	"C5orf45"	chr5	-	179264275	179267959	179264275	179264885	179267871	179267959	1295	3,3,1	27,21,30	0,0,2	5,1,1	202	101	0.541226286948	1.0	0.053,0.067,0.016	0.0,0.0,0.5	-0.121
1296	"ENSG00000161010"	"C5orf45"	chr5	-	179280196	179280437	179280196	179280276	179280377	179280437	1296	0,3,3	3,6,6	3,1,2	0,0,0	201	101	3.30846461338e-14	1.04380240714e-12	0.0,0.201,0.201	1.0,1.0,1.0	-0.866
1299	"ENSG00000172500"	"FIBP"	chr11	-	65652040	65652469	65652040	65652127	65652405	65652469	1299	9,8,8	398,372,382	11,10,9	254,271,223	202	101	0.0381523128248	0.182863589516	0.011,0.011,0.01	0.021,0.018,0.02	-0.009
1302	"ENSG00000151208"	"DLG5"	chr10	-	79579078	79581859	79579078	79579223	79580839	79581859	1302	0,0,0	0,2,0	0,1,0	2,3,2	202	101	1	1.0	NA,0.0,NA	0.0,0.143,0.0	-0.048
1304	"ENSG00000135535"	"CD164"	chr6	-	109687716	109690220	109687716	109689528	109690124	109690220	1304	37,25,29	2,6,8	26,27,33	1,0,1	202	101	1.15406833635e-05	0.000128423650917	0.902,0.676,0.644	0.929,1.0,0.943	-0.217
1305	"ENSG00000111325"	"OGFOD2"	chr12	+	123460357	123461314	123460357	123460414	123461147	123461314	1305	6,2,6	4,4,2	0,0,0	1,0,1	202	101	1	1.0	0.429,0.2,0.6	0.0,NA,0.0	0.41
1306	"ENSG00000111325"	"OGFOD2"	chr12	+	123460357	123461314	123460357	123460414	123461200	123461314	1306	6,2,6	61,61,64	0,0,0	16,9,12	202	101	0.0110844605347	0.0639025827211	0.047,0.016,0.045	0.0,0.0,0.0	0.036
1307	"ENSG00000111325"	"OGFOD2"	chr12	+	123462871	123463116	123462871	123462906	123462988	123463116	1307	2,0,2	3,3,1	0,0,0	1,0,0	182	101	1	1.0	0.27,0.0,0.526	0.0,NA,NA	0.265
1308	"ENSG00000177697"	"CD151"	chr11	+	836250	836843	836250	836442	836768	836843	1308	27,24,15	1128,1043,1096	3,4,7	719,770,702	202	101	0.82436775011	1.0	0.012,0.011,0.007	0.002,0.003,0.005	0.007
1309	"ENSG00000133794"	"ARNTL"	chr11	+	13399883	13402801	13399883	13399992	13402707	13402801	1309	0,1,0	6,14,7	0,0,0	0,1,3	202	101	1	1.0	0.0,0.034,0.0	NA,0.0,0.0	0.011
1310	"ENSG00000053900"	"ANAPC4"	chr4	+	25415266	25416126	25415266	25415364	25416087	25416126	1310	5,3,4	2,0,0	3,5,3	1,0,2	202	101	0.588851637452	1.0	0.556,1.0,1.0	0.6,1.0,0.429	0.176
1311	"ENSG00000053900"	"ANAPC4"	chr4	+	25417087	25419361	25417087	25417162	25419237	25419361	1311	0,3,1	0,0,0	0,0,3	3,0,2	202	101	1	1.0	NA,1.0,1.0	0.0,NA,0.429	0.785
1312	"ENSG00000106263"	"EIF3B"	chr7	+	2405951	2406226	2405951	2406083	2406159	2406226	1312	6,4,6	1007,1089,1029	2,2,1	220,269,251	176	101	1	1.0	0.003,0.002,0.003	0.005,0.004,0.002	-0.001
1313	"ENSG00000106263"	"EIF3B"	chr7	+	2418323	2418877	2418323	2418401	2418768	2418877	1313	9,9,5	1337,1441,1371	9,6,4	585,660,584	202	101	1	1.0	0.003,0.003,0.002	0.008,0.005,0.003	-0.003
1314	"ENSG00000106263"	"EIF3B"	chr7	+	2419028	2420375	2419028	2419146	2419838	2420375	1314	1,0,0	411,451,440	0,0,0	67,71,83	202	101	1	1.0	0.001,0.0,0.0	0.0,0.0,0.0	0.0
1315	"ENSG00000106263"	"EIF3B"	chr7	+	2419028	2420375	2419028	2419146	2419913	2420375	1315	1,0,0	398,401,358	0,0,0	74,63,67	202	101	1	1.0	0.001,0.0,0.0	0.0,0.0,0.0	0.0
1317	"ENSG00000128694"	"OSGEPL1"	chr2	-	190626145	190626386	190626145	190626251	190626372	190626386	1317	64,49,54	3,2,3	14,6,6	0,0,0	202	101	0.00326358490369	0.0219432137201	0.914,0.925,0.9	1.0,1.0,1.0	-0.087
1319	"ENSG00000198755"	"RPL10A"	chr6	+	35436196	35436650	35436196	35436216	35436575	35436650	1319	108,86,88	1984,1813,1831	132,120,89	2034,1991,1742	202	101	0.167856326835	0.597169162755	0.026,0.023,0.023	0.031,0.029,0.025	-0.004
1320	"ENSG00000198755"	"RPL10A"	chr6	+	35436575	35436804	35436575	35436650	35436723	35436804	1320	19,13,23	5107,4895,4928	36,43,23	5223,5196,4618	173	101	1	1.0	0.002,0.002,0.003	0.004,0.005,0.003	-0.002
1321	"ENSG00000198755"	"RPL10A"	chr6	+	35436723	35437306	35436723	35436804	35437157	35437306	1321	53,61,46	3881,3858,3965	29,36,35	4127,4313,3648	202	101	1	1.0	0.007,0.008,0.006	0.004,0.004,0.005	0.003
1322	"ENSG00000198755"	"RPL10A"	chr6	+	35436723	35437306	35436723	35437062	35437157	35437306	1322	1,0,0	23,40,21	1,0,0	5,12,6	195	101	1	1.0	0.022,0.0,0.0	0.094,0.0,0.0	-0.024
1325	"ENSG00000198677"	"TTC37"	chr5	-	94852228	94852764	94852228	94852290	94852619	94852764	1325	10,5,3	1,0,0	16,17,11	7,14,8	202	101	3.80308122105e-07	5.40527038893e-06	0.833,1.0,1.0	0.533,0.378,0.407	0.505
1326	"ENSG00000116670"	"MAD2L2"	chr1	-	11740409	11740670	11740409	11740528	11740618	11740670	1326	0,4,4	309,324,305	9,3,6	141,98,112	190	101	0.00929076155462	0.0552252099862	0.0,0.007,0.007	0.033,0.016,0.028	-0.021
1327	"ENSG00000133056"	"PIK3C2B"	chr1	-	204415083	204415272	204415083	204415130	204415214	204415272	1327	30,23,17	1,0,0	4,6,6	0,0,0	184	101	1	1.0	0.943,1.0,1.0	1.0,1.0,1.0	-0.019
1330	"ENSG00000135597"	"REPS1"	chr6	-	139247537	139251235	139247537	139247618	139251113	139251235	1330	1,4,1	75,75,82	0,0,0	6,7,9	202	101	1	1.0	0.007,0.026,0.006	0.0,0.0,0.0	0.013
1334	"ENSG00000090857"	"PDPR"	chr16	+	70162686	70163025	70162686	70162768	70162861	70163025	1334	2,0,0	52,36,44	2,4,2	12,11,7	193	101	0.000577833033651	0.00468632384071	0.02,0.0,0.0	0.08,0.16,0.13	-0.117
1335	"ENSG00000105223"	"PLD3"	chr19	+	40871459	40871837	40871459	40871492	40871624	40871837	1335	141,118,143	1,2,2	142,132,99	0,5,1	202	101	0.652076420465	1.0	0.986,0.967,0.973	1.0,0.93,0.98	0.005
1336	"ENSG00000115657"	"ABCB6"	chr2	-	220075102	220075545	220075102	220075197	220075432	220075545	1336	1,3,0	171,165,120	0,0,0	9,23,12	202	101	1	1.0	0.003,0.009,0.0	0.0,0.0,0.0	0.004
1337	"ENSG00000075624"	"ACTB"	chr7	-	5566781	5567522	5566781	5567242	5567363	5567522	1337	3,2,0	3,1,3	2,1,3	3,1,0	202	101	0.280602733144	0.884314431236	0.333,0.5,0.0	0.25,0.333,1.0	-0.25
1338	"ENSG00000075624"	"ACTB"	chr7	-	5567634	5568350	5567634	5567816	5567911	5568350	1338	0,1,0	25521,25649,25206	1,1,2	27656,27932,25026	195	101	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
1339	"ENSG00000075624"	"ACTB"	chr7	-	5567911	5569031	5567911	5568350	5568791	5569031	1339	0,1,0	24405,24170,23242	1,1,0	23830,23771,22563	202	101	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
1340	"ENSG00000075624"	"ACTB"	chr7	-	5568791	5569294	5568791	5569031	5569165	5569294	1340	0,1,0	18900,18420,18523	1,0,1	19210,19174,18365	202	101	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
1342	"ENSG00000125651"	"GTF2F1"	chr19	-	6380914	6381206	6380914	6381053	6381132	6381206	1342	2,5,3	297,366,303	49,47,31	67,89,98	179	101	0	0.0	0.004,0.008,0.006	0.292,0.23,0.151	-0.218
1343	"ENSG00000125651"	"GTF2F1"	chr19	-	6381369	6381626	6381369	6381489	6381564	6381626	1343	1,2,5	320,351,289	1,0,1	173,193,164	175	101	1	1.0	0.002,0.003,0.01	0.003,0.0,0.004	0.003
1344	"ENSG00000172354"	"GNB2"	chr7	+	100274315	100275038	100274315	100274422	100274974	100275038	1344	8,14,8	770,766,841	38,22,33	534,568,533	202	101	1.88463022965e-10	3.97850984509e-09	0.005,0.009,0.005	0.034,0.019,0.03	-0.021
1345	"ENSG00000172354"	"GNB2"	chr7	+	100275120	100275441	100275120	100275283	100275374	100275441	1345	10,8,9	1319,1294,1292	7,5,8	890,936,868	191	101	1	1.0	0.004,0.003,0.004	0.004,0.003,0.005	-0.0
1346	"ENSG00000010295"	"IFFO1"	chr12	-	6657230	6657711	6657230	6657323	6657590	6657711	1346	3,9,6	25,31,30	7,11,8	9,5,3	202	101	9.70078516893e-06	0.000110082823004	0.057,0.127,0.091	0.28,0.524,0.571	-0.367
1347	"ENSG00000010295"	"IFFO1"	chr12	-	6657230	6657711	6657230	6657326	6657590	6657711	1347	1,5,3	66,40,58	1,6,2	12,10,20	202	101	0.0414458969962	0.196679620291	0.008,0.059,0.025	0.04,0.231,0.048	-0.076
1349	"ENSG00000125746"	"EML2"	chr19	-	46136118	46136397	46136118	46136229	46136327	46136397	1349	0,0,0	47,27,32	1,0,0	2,2,2	198	101	1	1.0	0.0,0.0,0.0	0.203,0.0,0.0	-0.068
1350	"ENSG00000125746"	"EML2"	chr19	-	46141762	46142131	46141762	46141892	46142102	46142131	1350	0,0,0	37,58,44	1,0,0	3,10,9	202	101	1	1.0	0.0,0.0,0.0	0.143,0.0,0.0	-0.048
1352	"ENSG00000067445"	"TRO"	chrX	+	54953015	54953538	54953015	54953058	54953475	54953538	1352	50,38,34	144,123,124	2,2,4	26,27,25	202	101	0.000111017787087	0.00103149536158	0.148,0.134,0.121	0.037,0.036,0.074	0.085
1358	"ENSG00000146083"	"RNF44"	chr5	-	175956731	175957207	175956731	175956819	175957082	175957207	1358	0,0,3	45,28,35	2,1,1	22,31,38	202	101	0.567948232341	1.0	0.0,0.0,0.041	0.043,0.016,0.013	-0.01
1359	"ENSG00000169727"	"GPS1"	chr17	+	80011743	80012686	80011743	80011925	80012373	80012686	1359	6,7,5	46,54,46	4,3,6	22,19,35	202	101	0.591539747885	1.0	0.061,0.061,0.052	0.083,0.073,0.079	-0.02
1360	"ENSG00000169727"	"GPS1"	chr17	+	80011743	80012686	80011743	80011925	80012385	80012686	1360	6,7,5	250,235,254	4,3,6	179,173,138	202	101	0.889695461902	1.0	0.012,0.015,0.01	0.011,0.009,0.021	-0.001
1361	"ENSG00000169727"	"GPS1"	chr17	+	80014161	80014426	80014161	80014267	80014345	80014426	1361	25,22,35	373,428,419	11,21,14	197,215,203	178	101	0.733196664858	1.0	0.037,0.028,0.045	0.031,0.053,0.038	-0.004
1367	"ENSG00000114857"	"NKTR"	chr3	+	42660511	42661200	42660511	42660619	42661155	42661200	1367	9,13,9	52,37,46	6,11,6	63,49,68	202	101	0.053196017994	0.239007461128	0.08,0.149,0.089	0.045,0.101,0.042	0.043
1368	"ENSG00000114857"	"NKTR"	chr3	+	42661155	42663008	42661155	42661200	42662920	42663008	1368	19,20,15	27,15,12	10,8,5	55,51,47	202	101	3.46357387215e-10	7.10280041924e-09	0.26,0.4,0.385	0.083,0.073,0.051	0.279
1369	"ENSG00000114857"	"NKTR"	chr3	+	42661507	42663008	42661507	42661535	42662920	42663008	1369	12,13,13	7,7,5	7,7,4	2,1,0	202	101	0.00781915124279	0.0471613092816	0.462,0.481,0.565	0.636,0.778,1.0	-0.302
1370	"ENSG00000114857"	"NKTR"	chr3	+	42668691	42672067	42668691	42668719	42672037	42672067	1370	28,25,29	3,2,5	10,11,6	3,0,0	202	101	0.0870132009792	0.362050579726	0.824,0.862,0.744	0.625,1.0,1.0	-0.065
1371	"ENSG00000165609"	"NUDT5"	chr10	-	12212715	12212907	12212715	12212769	12212898	12212907	1371	12,17,8	338,344,370	13,20,28	191,217,246	202	101	1.6000974811e-05	0.000173353957292	0.017,0.024,0.011	0.033,0.044,0.054	-0.026
1377	"ENSG00000185379"	"RAD51D"	chr17	-	33433146	33433500	33433146	33433268	33433404	33433500	1377	2,2,0	7,7,7	0,0,0	1,2,2	202	101	0.523267208902	1.0	0.125,0.125,0.0	0.0,0.0,0.0	0.083
1378	"ENSG00000174791"	"RIN1"	chr11	-	66101984	66103153	66101984	66102722	66103080	66103153	1378	0,4,3	1,0,0	4,6,1	0,0,0	202	101	1	1.0	0.0,1.0,1.0	1.0,1.0,1.0	-0.333
1380	"ENSG00000161939"	"RNASEK-C17orf49"	chr17	+	6917463	6918475	6917463	6917596	6918380	6918475	1380	8,17,11	0,2,1	13,18,9	4,1,0	202	101	0.324064436826	0.978327022216	1.0,0.81,0.846	0.619,0.9,1.0	0.046
1381	"ENSG00000161939"	"RNASEK-C17orf49"	chr17	+	6917463	6918475	6917463	6918197	6918380	6918475	1381	8,17,11	325,346,299	13,18,9	394,312,324	202	101	0.846157643339	1.0	0.012,0.024,0.018	0.016,0.028,0.014	-0.001
1382	"ENSG00000007392"	"LUC7L"	chr16	-	238967	240134	238967	239338	239966	240134	1382	0,0,1	147,119,127	0,0,0	45,56,47	202	101	1	1.0	0.0,0.0,0.004	0.0,0.0,0.0	0.001
1383	"ENSG00000007392"	"LUC7L"	chr16	-	277240	278401	277240	277335	278331	278401	1383	14,17,18	31,27,20	3,3,0	2,8,8	202	101	0.0726200352095	0.312255135964	0.184,0.239,0.31	0.429,0.158,0.0	0.049
1385	"ENSG00000163781"	"TOPBP1"	chr3	-	133317018	133317474	133317018	133317306	133317399	133317474	1385	0,0,2	1,2,1	0,0,0	0,2,0	193	101	1	1.0	0.0,0.0,0.511	NA,0.0,NA	0.17
1389	"ENSG00000196591"	"HDAC2"	chr6	-	114267171	114270424	114267171	114267312	114270331	114270424	1389	2,4,0	0,0,0	0,0,0	0,1,0	202	101	1	1.0	1.0,1.0,NA	NA,0.0,NA	1.0
1390	"ENSG00000070761"	"C16orf80"	chr16	-	58148713	58149361	58148713	58148824	58149172	58149361	1390	1,0,0	252,255,249	0,0,0	57,62,63	202	101	1	1.0	0.002,0.0,0.0	0.0,0.0,0.0	0.001
1395	"ENSG00000105698"	"USF2"	chr19	+	35760348	35760602	35760348	35760395	35760483	35760602	1395	9,8,8	184,181,161	6,7,11	87,84,84	188	101	0.0396462649856	0.189391725081	0.026,0.023,0.026	0.036,0.043,0.066	-0.023
1396	"ENSG00000105698"	"USF2"	chr19	+	35760705	35761500	35760705	35760906	35761349	35761500	1396	4,1,0	179,168,189	0,0,1	44,59,64	202	101	1	1.0	0.011,0.003,0.0	0.0,0.0,0.008	0.002
1397	"ENSG00000105698"	"USF2"	chr19	+	35769600	35769977	35769600	35769695	35769848	35769977	1397	0,3,0	660,713,663	0,1,0	303,336,312	202	101	1	1.0	0.0,0.002,0.0	0.0,0.001,0.0	0.0
1398	"ENSG00000105698"	"USF2"	chr19	+	35769600	35769977	35769600	35769695	35769872	35769977	1398	0,3,0	4,17,14	0,1,0	1,4,6	202	101	0.563895729462	1.0	0.0,0.081,0.0	0.0,0.111,0.0	-0.01
1401	"ENSG00000110011"	"DNAJC4"	chr11	+	64001365	64001753	64001365	64001452	64001544	64001753	1401	1,1,0	16,17,8	0,0,0	1,4,3	192	101	1	1.0	0.032,0.03,0.0	0.0,0.0,0.0	0.021
1405	"ENSG00000135476"	"ESPL1"	chr12	+	53682321	53683087	53682321	53682483	53682873	53683087	1405	0,0,2	94,118,91	0,0,0	11,13,9	202	101	1	1.0	0.0,0.0,0.011	0.0,0.0,0.0	0.004
1407	"ENSG00000196756"	"SNHG17"	chr20	-	37049652	37050888	37049652	37049745	37050738	37050888	1407	3,4,1	32,23,15	8,3,5	8,6,11	202	101	0.000365793942537	0.00311630388434	0.045,0.08,0.032	0.333,0.2,0.185	-0.187
1411	"ENSG00000122952"	"ZWINT"	chr10	-	58117198	58118220	58117198	58117946	58118137	58118220	1411	51,37,38	539,547,527	13,13,15	92,99,80	202	101	0.00577453087283	0.0358845847097	0.045,0.033,0.035	0.066,0.062,0.086	-0.034
1412	"ENSG00000122952"	"ZWINT"	chr10	-	58119447	58120144	58119447	58119614	58119778	58120144	1412	0,1,0	683,672,716	0,0,0	99,92,98	202	101	1	1.0	0.0,0.001,0.0	0.0,0.0,0.0	0.0
1413	"ENSG00000122952"	"ZWINT"	chr10	-	58119447	58120144	58119447	58119614	58120053	58120144	1413	23,17,16	1,2,1	7,7,3	0,0,0	202	101	0.13875051481	0.520722520287	0.92,0.81,0.889	1.0,1.0,1.0	-0.127
1414	"ENSG00000122952"	"ZWINT"	chr10	-	58119778	58120144	58119778	58119902	58120053	58120144	1414	23,16,16	685,568,678	7,7,3	79,80,86	202	101	0.0286290413053	0.143947421344	0.017,0.014,0.012	0.042,0.042,0.017	-0.019
1415	"ENSG00000089818"	"NECAP1"	chr12	+	8242531	8242895	8242531	8242632	8242790	8242895	1415	0,0,1	69,75,81	0,0,0	46,55,52	202	101	1	1.0	0.0,0.0,0.006	0.0,0.0,0.0	0.002
1416	"ENSG00000168291"	"PDHB"	chr3	-	58415434	58415965	58415434	58415526	58415854	58415965	1416	21,14,14	503,507,488	4,4,5	124,148,128	202	101	0.65209103802	1.0	0.02,0.014,0.014	0.016,0.013,0.019	0.0
1417	"ENSG00000168291"	"PDHB"	chr3	-	58415434	58415965	58415434	58415668	58415854	58415965	1417	0,0,0	0,1,0	0,1,0	5,7,13	202	101	1	1.0	NA,0.0,NA	0.0,0.067,0.0	-0.022
1418	"ENSG00000168291"	"PDHB"	chr3	-	58416383	58416669	58416383	58416515	58416569	58416669	1418	0,0,0	0,3,0	0,1,0	0,2,0	154	101	1	1.0	NA,0.0,NA	NA,0.247,NA	-0.247
1420	"ENSG00000168291"	"PDHB"	chr3	-	58417457	58417711	58417457	58417520	58417603	58417711	1420	6,4,5	271,282,282	0,2,1	66,76,73	183	101	1	1.0	0.012,0.008,0.01	0.0,0.014,0.008	0.003
1421	"ENSG00000168291"	"PDHB"	chr3	-	58417603	58419411	58417603	58417711	58419357	58419411	1421	17,15,7	341,318,330	3,2,3	104,94,112	202	101	0.083919215788	0.351212927882	0.024,0.023,0.01	0.014,0.011,0.013	0.006
1423	"ENSG00000104856"	"RELB"	chr19	+	45537501	45537786	45537501	45537570	45537708	45537786	1423	0,0,1	21,23,23	3,0,2	2,2,2	202	101	0.0134179581806	0.0748018600709	0.0,0.0,0.021	0.429,0.0,0.333	-0.247
1424	"ENSG00000158863"	"FAM160B2"	chr8	+	21959218	21959826	21959218	21959362	21959685	21959826	1424	0,1,0	123,154,124	0,0,0	20,21,30	202	101	1	1.0	0.0,0.003,0.0	0.0,0.0,0.0	0.001
1426	"ENSG00000174106"	"LEMD3"	chr12	+	65639448	65639719	65639448	65639554	65639640	65639719	1426	1,1,1	40,33,39	0,2,1	29,28,25	186	101	1	1.0	0.013,0.016,0.014	0.0,0.037,0.021	-0.005
1427	"ENSG00000269858"	"EGLN2"	chr19	+	41313042	41313456	41313042	41313179	41313388	41313456	1427	3,2,3	397,392,431	2,2,2	73,76,83	202	101	1	1.0	0.004,0.003,0.003	0.014,0.013,0.012	-0.01
1430	"ENSG00000138434"	"SSFA2"	chr2	+	182779942	182783402	182779942	182781154	182783324	182783402	1430	1,2,1	52,42,50	0,0,0	18,15,16	202	101	1	1.0	0.01,0.023,0.01	0.0,0.0,0.0	0.014
1437	"ENSG00000164548"	"TRA2A"	chr7	-	23561325	23562051	23561325	23561459	23561972	23562051	1437	31,24,28	9,7,7	6,14,10	0,2,0	202	101	9.24869417108e-05	0.000870590195579	0.633,0.632,0.667	1.0,0.778,1.0	-0.282
1439	"ENSG00000180891"	"CUEDC1"	chr17	-	55943834	55944776	55943834	55943905	55944717	55944776	1439	7,2,7	126,102,102	3,1,4	12,14,21	202	101	0.103987874321	0.413784929379	0.027,0.01,0.033	0.111,0.034,0.087	-0.054
1440	"ENSG00000175826"	"CTDNEP1"	chr17	-	7146909	7147564	7146909	7147270	7147507	7147564	1440	189,166,171	3,6,3	110,99,108	1,3,4	202	101	0.936708819912	1.0	0.969,0.933,0.966	0.982,0.943,0.931	0.004
1441	"ENSG00000126456"	"IRF3"	chr19	-	50166444	50166771	50166444	50166515	50166599	50166771	1441	1,5,3	300,266,289	3,6,3	45,37,34	184	101	0.000810361831044	0.00635669075663	0.002,0.01,0.006	0.035,0.082,0.046	-0.048
1442	"ENSG00000126456"	"IRF3"	chr19	-	50167930	50169114	50167930	50168103	50168740	50169114	1442	0,0,0	9,2,4	1,0,0	0,2,2	202	101	1	1.0	0.0,0.0,0.0	1.0,0.0,0.0	-0.333
1444	"ENSG00000003436"	"TFPI"	chr2	-	188348850	188349714	188348850	188348943	188349537	188349714	1444	0,0,5	559,471,498	0,2,1	825,872,753	202	101	1	1.0	0.0,0.0,0.005	0.0,0.001,0.001	0.001
1445	"ENSG00000198858"	"R3HDM4"	chr19	-	901975	902434	901975	902067	902241	902434	1445	9,10,8	1,0,0	5,3,0	0,0,1	202	101	1	1.0	0.818,1.0,1.0	1.0,1.0,0.0	0.273
1460	"ENSG00000148399"	"DPH7"	chr9	-	140459344	140459606	140459344	140459410	140459536	140459606	1460	6,5,1	54,49,35	2,3,2	4,5,8	202	101	0.0689357107083	0.298964388888	0.053,0.049,0.014	0.2,0.231,0.111	-0.142
1467	"ENSG00000144061"	"NPHP1"	chr2	-	110920624	110922307	110920624	110920709	110922264	110922307	1467	2,3,3	2,0,1	1,0,4	0,0,0	202	101	1	1.0	0.333,1.0,0.6	1.0,NA,1.0	-0.356
1468	"ENSG00000144061"	"NPHP1"	chr2	-	110920624	110922307	110920624	110920712	110922264	110922307	1468	2,3,3	6,2,3	1,0,3	0,3,0	202	101	0.0859717275502	0.358236327716	0.143,0.429,0.333	1.0,0.0,1.0	-0.365
1472	"ENSG00000022277"	"RTFDC1"	chr20	+	55091990	55092257	55091990	55092045	55092161	55092257	1472	43,34,32	1579,1755,1528	37,33,39	956,971,962	202	101	0.00153767863032	0.0112907297894	0.013,0.01,0.01	0.019,0.017,0.02	-0.008
1476	"ENSG00000160294"	"MCM3AP"	chr21	-	47666220	47666800	47666220	47666318	47666541	47666800	1476	0,2,1	108,90,95	0,0,0	10,9,18	202	101	1	1.0	0.0,0.011,0.005	0.0,0.0,0.0	0.005
1480	"ENSG00000103249"	"CLCN7"	chr16	-	1499276	1500667	1499276	1499328	1500497	1500667	1480	3,4,1	94,81,78	3,0,1	9,13,16	202	101	0.796556365619	1.0	0.016,0.024,0.006	0.143,0.0,0.03	-0.042
1482	"ENSG00000222009"	"BTBD19"	chr1	+	45278667	45278941	45278667	45278736	45278809	45278941	1482	0,1,0	6,2,3	1,0,2	0,0,0	173	101	1	1.0	0.0,0.226,0.0	1.0,NA,1.0	-0.925
1483	"ENSG00000244187"	"TMEM141"	chr9	+	139686398	139686810	139686398	139686482	139686702	139686810	1483	0,0,1	130,132,116	0,0,0	82,91,70	202	101	1	1.0	0.0,0.0,0.004	0.0,0.0,0.0	0.001
1484	"ENSG00000121741"	"ZMYM2"	chr13	+	20567202	20568059	20567202	20567704	20567965	20568059	1484	1,0,2	79,46,70	0,0,2	7,3,4	202	101	1	1.0	0.006,0.0,0.014	0.0,0.0,0.2	-0.06
1486	"ENSG00000057608"	"GDI2"	chr10	-	5808203	5808601	5808203	5808258	5808456	5808601	1486	3,1,0	1231,1134,1154	7,7,6	213,236,270	202	101	0.606133061772	1.0	0.001,0.0,0.0	0.016,0.015,0.011	-0.014
1490	"ENSG00000147955"	"SIGMAR1"	chr9	-	34636993	34637417	34636993	34637086	34637216	34637417	1490	2,4,7	258,234,251	0,3,3	168,149,127	202	101	1	1.0	0.004,0.008,0.014	0.0,0.01,0.012	0.001
1491	"ENSG00000147955"	"SIGMAR1"	chr9	-	34636993	34637417	34636993	34637086	34637263	34637417	1491	2,4,7	2,3,5	0,3,3	0,0,2	202	101	1	1.0	0.333,0.4,0.412	NA,1.0,0.429	-0.333
1497	"ENSG00000182809"	"CRIP2"	chr14	+	105944602	105944844	105944602	105944697	105944786	105944844	1497	4,2,2	112,144,129	1,2,2	89,87,77	189	101	1	1.0	0.019,0.007,0.008	0.006,0.012,0.014	0.001
1498	"ENSG00000182809"	"CRIP2"	chr14	+	105944786	105945208	105944786	105944844	105945067	105945208	1498	1,2,3	113,128,125	4,3,4	91,74,63	202	101	0.188766749115	0.65690828692	0.004,0.008,0.012	0.022,0.02,0.031	-0.016
1499	"ENSG00000182809"	"CRIP2"	chr14	+	105945461	105945830	105945461	105945556	105945772	105945830	1499	12,10,2	143,143,120	7,1,3	57,69,92	202	101	0.515158075112	1.0	0.04,0.034,0.008	0.058,0.007,0.016	0.0
1503	"ENSG00000172803"	"SNX32"	chr11	+	65618525	65619150	65618525	65618631	65619110	65619150	1503	1,1,0	0,0,0	0,0,0	1,0,0	202	101	1	1.0	1.0,1.0,NA	0.0,NA,NA	1.0
1504	"ENSG00000108591"	"DRG2"	chr17	+	18002330	18003749	18002330	18002391	18002946	18003749	1504	11,15,9	139,144,150	3,4,5	69,41,57	202	101	0.462960989178	1.0	0.038,0.05,0.029	0.021,0.047,0.042	0.002
1505	"ENSG00000108591"	"DRG2"	chr17	+	18002330	18003749	18002330	18002407	18002946	18003749	1505	8,5,7	6,4,2	2,3,4	0,3,0	202	101	0.0293847538574	0.146974962238	0.4,0.385,0.636	1.0,0.333,1.0	-0.304
1506	"ENSG00000108591"	"DRG2"	chr17	+	18002330	18003749	18002330	18002391	18003676	18003749	1506	16,23,14	2,3,3	3,2,3	1,0,1	202	101	0.0188967537704	0.10065413743	0.8,0.793,0.7	0.6,1.0,0.6	0.031
